objectid,filename,title,creator,mine,date,description,subject,location,latitude,longitude,source,format original,format,type,identifier,language,rights,rightsstatement
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_1,bay_area_punk_flyers_8161_7_1.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_2,bay_area_punk_flyers_8161_7_2.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_3,bay_area_punk_flyers_8161_7_3.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-3,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_1,bay_area_punk_flyers_8161_14_1.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_2,bay_area_punk_flyers_8161_14_2.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_psychotherapy_1991_1992_4_2_4,cometbus_4_8107_box_4_4.jpg,Psychotherapy 1991 1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991-1992,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder psychotherapy_1991_1992_4_2).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; psyhotherapy,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-4,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_164,cometbus_4_8107_box_4_164.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-164,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_165,cometbus_4_8107_box_4_165.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-165,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_166,cometbus_4_8107_box_4_166.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-166,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_167,cometbus_4_8107_box_4_167.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-167,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_168,cometbus_4_8107_box_4_168.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-168,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_169,cometbus_4_8107_box_4_169.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-169,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_170,cometbus_4_8107_box_4_170.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-170,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_171,cometbus_4_8107_box_4_171.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-171,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_172,cometbus_4_8107_box_4_172.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-172,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_173,cometbus_4_8107_box_4_173.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-173,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_174,cometbus_4_8107_box_4_174.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-174,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_175,cometbus_4_8107_box_4_175.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-175,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_bush_sept_24_1986_4_86_176,cometbus_4_8107_box_4_176.jpg,Bush Sept 24 1986,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1986,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder bush_sept_24_1986_4_86).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; bush sept 24,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-176,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_dan_white_may1979_jan1984_4_87_178,cometbus_4_8107_box_4_178.jpg,Dan White May1979 Jan1984,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1979-05 to 1984-01,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder dan_white_may1979_jan1984_4_87).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; dan white may jan,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-178,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_dan_white_may1979_jan1984_4_87_179,cometbus_4_8107_box_4_179.jpg,Dan White May1979 Jan1984,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1979-05 to 1984-01,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder dan_white_may1979_jan1984_4_87).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; dan white may jan,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-179,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_dan_white_may1979_jan1984_4_87_180,cometbus_4_8107_box_4_180.jpg,Dan White May1979 Jan1984,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1979-05 to 1984-01,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder dan_white_may1979_jan1984_4_87).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; dan white may jan,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-180,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
